meta_info,metric_name,metric_value,node,occurrence_time,resource,severity,subject
{},SSD.ReplicaLag,cloudwatchmetric=267.0Seconds;900;1500,SSD_serverfdkshard25-dr,2020-03-14 23:41:17,SSD_serverfdkshard25-dr,51,PROBLEM - SSD.ReplicaLag
{},opsworks.check_cpu_stats,CpuUser=10.59%;80;90;0; CpuSystem=0.63%;70;80;0; CpuIowait=10.34,aus-export-service.pollers.pollers8,2020-03-14 23:48:09,aus-export-service.pollers.pollers8,51,PROBLEM - opsworks.check_cpu_stats
{},SSD.ReplicaLag,cloudwatchmetric=845.4Seconds;900;1500,SSD_serverfdkshard29-2-dr,2020-03-14 23:48:23,SSD_serverfdkshard29-2-dr,51,PROBLEM - SSD.ReplicaLag
{},SSD Free Memory,free_memory=8.73;2.0;1.0;0;64,SSD_serverfdkshard30-slave-pr,2020-03-14 23:57:49,SSD_serverfdkshard30-slave-pr,51,PROBLEM - SSD Free Memory
{},opsworks.check_cpu_stats,CpuUser=41.50%;80;90;0; CpuSystem=9.00%;70;80;0; CpuIowait=0.00%,ssh-bastion-US-EAST.ssh-bastion.ssh-bastion-1,2020-03-15 00:02:25,ssh-bastion-US-EAST.ssh-bastion.ssh-bastion-1,51,PROBLEM - opsworks.check_cpu_stats
{},opsworks.check_cpu_stats,CpuUser=40.50%;80;90;0; CpuSystem=9.50%;70;80;0; CpuIowait=0.00%,ssh-bastion-EU-Central-POD.ssh-bastion.ssh-bastion-2,2020-03-15 00:03:26,ssh-bastion-EU-Central-POD.ssh-bastion.ssh-bastion-2,51,PROBLEM - opsworks.check_cpu_stats
{},ELB.HTTPCode_Backend_5XX,cloudwatchmetric=8.0Count;8;10,ELB_us-xi-primary,2020-03-15 00:04:47,ELB_us-xi-primary,51,PROBLEM - ELB.HTTPCode_Backend_5XX
{},opsworks.check_load,load1=0.233;4.000;5.000;0; load5=1.140;1.500;2.000;0; load15=0.7,euc-xi.mod-gearman.euc-modgearman-1,2020-03-15 00:08:24,euc-xi.mod-gearman.euc-modgearman-1,51,PROBLEM - opsworks.check_load
{},SSD.ReplicaLag,cloudwatchmetric=882.4Seconds;900;1500,SSD_serverfdkshard12-dr,2020-03-15 00:12:28,SSD_serverfdkshard12-dr,51,PROBLEM - SSD.ReplicaLag
{},SSD Free Memory,free_memory=7.12;2.0;1.0;0;64,SSD_serverfdkshard22-slave-sr,2020-03-15 00:15:46,SSD_serverfdkshard22-slave-sr,51,PROBLEM - SSD Free Memory
{},opsworks.check_cpu_stats,CpuUser=8.30%;80;90;0; CpuSystem=0.38%;70;80;0; CpuIowait=9.94%;,aus-export-service.pollers.pollers6,2020-03-15 00:17:43,aus-export-service.pollers.pollers6,51,PROBLEM - opsworks.check_cpu_stats
{},ELB.HTTPCode_ELB_5XX,cloudwatchmetric=5.0Count;8;10,ELB_us-mailbox,2020-03-15 00:19:25,ELB_us-mailbox,51,PROBLEM - ELB.HTTPCode_ELB_5XX
{},SSD Free Memory,free_memory=7.98;2.0;1.0;0;64,SSD_serverfdkshard22-slave-pr,2020-03-15 00:21:49,SSD_serverfdkshard22-slave-pr,51,PROBLEM - SSD Free Memory
{},SSD.DatabaseConnections,cloudwatchmetric=3979.6Count;4000;5000,SSD_serverfdkshard24,2020-03-15 00:24:11,SSD_serverfdkshard24,51,PROBLEM - SSD.DatabaseConnections
{},ELB.HTTPCode_ELB_5XX,cloudwatchmetric=1.0Count;8;10,ELB_euc-mailbox,2020-03-15 00:25:54,ELB_euc-mailbox,51,PROBLEM - ELB.HTTPCode_ELB_5XX
{},SSD Free Memory,free_memory=7.96;2.0;1.0;0;64,SSD_serverfdkshard29-1-slave-pr,2020-03-15 00:31:19,SSD_serverfdkshard29-1-slave-pr,51,PROBLEM - SSD Free Memory
{},SSD Free Storage,null,SSD_serverfdkshard4,2020-03-15 00:32:09,SSD_serverfdkshard4,51,PROBLEM - SSD Free Storage
{},SSD Free Memory,free_memory=8.83;2.0;1.0;0;64,SSD_serverfdkshard22-rs-1,2020-03-15 00:39:50,SSD_serverfdkshard22-rs-1,51,PROBLEM - SSD Free Memory
{},opsworks.check_cpu_stats,CpuUser=3.74%;80;90;0; CpuSystem=0.25%;70;80;0; CpuIowait=21.20%,ind-export-service.utility.utility1,2020-03-15 00:47:23,ind-export-service.utility.utility1,51,PROBLEM - opsworks.check_cpu_stats
{},SSD Free Memory,free_memory=7.37;2.0;1.0;0;64,SSD_serverfdkshard17-slave-sr,2020-03-15 00:47:48,SSD_serverfdkshard17-slave-sr,51,PROBLEM - SSD Free Memory
{},opsworks.check_cpu_stats,CpuUser=14.77%;80;90;0; CpuSystem=0.63%;70;80;0; CpuIowait=10.23,aus-export-service.pollers.pollers8,2020-03-15 00:48:10,aus-export-service.pollers.pollers8,51,PROBLEM - opsworks.check_cpu_stats
{},SSD Free Memory,free_memory=4.16;2.0;1.0;0;64,SSD_serverfdkshard14,2020-03-15 00:57:49,SSD_serverfdkshard14,51,PROBLEM - SSD Free Memory
{},opsworks.check_cpu_stats,CpuUser=18.66%;80;90;0; CpuSystem=0.76%;70;80;0; CpuIowait=11.10,aus-export-service.pollers.pollers6,2020-03-15 01:02:30,aus-export-service.pollers.pollers6,51,PROBLEM - opsworks.check_cpu_stats
{},SSD Free Memory,free_memory=16.91;2.0;1.0;0;128,SSD_serverfdkshard18-slave-pr,2020-03-15 01:05:45,SSD_serverfdkshard18-slave-pr,51,PROBLEM - SSD Free Memory
{},SSD Free Memory,free_memory=10.0;2.0;1.0;0;64,SSD_serverfdkshard22-replica-temp,2020-03-15 01:09:49,SSD_serverfdkshard22-replica-temp,51,PROBLEM - SSD Free Memory
{},SSD Free Memory,free_memory=8.4;2.0;1.0;0;64,SSD_serverfdkshard36-slave-pr,2020-03-15 01:15:59,SSD_serverfdkshard36-slave-pr,51,PROBLEM - SSD Free Memory
{},SSD Free Memory,free_memory=3.57;2.0;1.0;0;64,SSD_serverfdkshard9,2020-03-15 01:16:12,SSD_serverfdkshard9,51,PROBLEM - SSD Free Memory
{},SSD Free Memory,free_memory=9.3;2.0;1.0;0;64,SSD_fd-exports,2020-03-15 01:16:21,SSD_fd-exports,51,PROBLEM - SSD Free Memory
{},SSD Free Memory,free_memory=8.72;2.0;1.0;0;64,SSD_serverfdkshard28-slave-pr,2020-03-15 01:18:21,SSD_serverfdkshard28-slave-pr,51,PROBLEM - SSD Free Memory
{},SSD Free Memory,free_memory=8.2;2.0;1.0;0;64,SSD_serverfdkshard14-slave-pr,2020-03-15 01:22:03,SSD_serverfdkshard14-slave-pr,51,PROBLEM - SSD Free Memory
{},SSD Free Memory,free_memory=7.88;2.0;1.0;0;64,SSD_serverfdkshard29-1-slave-pr,2020-03-15 01:23:23,SSD_serverfdkshard29-1-slave-pr,51,PROBLEM - SSD Free Memory
{},SSD Free Memory,free_memory=4.44;2.0;1.0;0;64,SSD_serverfdkshard36,2020-03-15 01:26:12,SSD_serverfdkshard36,51,PROBLEM - SSD Free Memory
{},ELB.HTTPCode_ELB_5XX,cloudwatchmetric=0;8;10,ELB_containercentral1-services,2020-03-15 01:32:15,ELB_containercentral1-services,51,PROBLEM - ELB.HTTPCode_ELB_5XX
{},SSD Free Memory,free_memory=7.83;2.0;1.0;0;64,SSD_serverfdkshard33-slave-pr,2020-03-15 01:34:07,SSD_serverfdkshard33-slave-pr,51,PROBLEM - SSD Free Memory
{},opsworks.check_ntp_time,offset=0.001381s;0.500000;1.000000;,EKS.containerc1-prod-main.nolayer.ip-10-3-214-179.eu-central-1.compute.internal,2020-03-15 01:40:14,EKS.containerc1-prod-main.nolayer.ip-10-3-214-179.eu-central-1.compute.internal,51,PROBLEM - opsworks.check_ntp_time
{},SSD Free Memory,free_memory=23.14;2.0;1.0;0;128,SSD_serverfdkshard24-master-slave-pr,2020-03-15 01:40:29,SSD_serverfdkshard24-master-slave-pr,51,PROBLEM - SSD Free Memory
{},Mailbox_thread_status_US,,URL Monitoring,2020-03-15 01:41:35,URL Monitoring,51,PROBLEM - Mailbox_thread_status_US
{},SSD Free Memory,free_memory=6.6;2.0;1.0;0;64,SSD_serverfdkshard24-slave-sr,2020-03-15 01:41:49,SSD_serverfdkshard24-slave-sr,51,PROBLEM - SSD Free Memory
{},opsworks.check_cpu_stats,CpuUser=13.72%;80;90;0; CpuSystem=0.62%;70;80;0; CpuIowait=9.60%,ind-export-service.pollers.pollers3,2020-03-15 01:44:18,ind-export-service.pollers.pollers3,51,FLAPPINGSTOP - opsworks.check_cpu_stats
{},SSD Free Memory,free_memory=8.12;2.0;1.0;0;64,SSD_serverfdkshard17-slave-pr,2020-03-15 01:52:30,SSD_serverfdkshard17-slave-pr,51,PROBLEM - SSD Free Memory
{},SSD Free Memory,free_memory=4.08;2.0;1.0;0;64,SSD_serverfdkshard29-1,2020-03-15 01:52:31,SSD_serverfdkshard29-1,51,PROBLEM - SSD Free Memory
{},SSD Free Memory,free_memory=8.39;2.0;1.0;0;64,SSD_serverfdkshard8-slave-sr,2020-03-15 01:52:33,SSD_serverfdkshard8-slave-sr,51,PROBLEM - SSD Free Memory
{},ELB.HTTPCode_ELB_5XX,cloudwatchmetric=0;8;10,ELB_euc-serverfdkelb-local,2020-03-15 02:01:54,ELB_euc-serverfdkelb-local,51,PROBLEM - ELB.HTTPCode_ELB_5XX
{},opsworks.check_cpu_stats,CpuUser=3.02%;80;90;0; CpuSystem=0.00%;70;80;0; CpuIowait=21.66%,ind-export-service.utility.utility1,2020-03-15 02:03:58,ind-export-service.utility.utility1,51,FLAPPINGSTOP - opsworks.check_cpu_stats
{},SSD Free Storage,null,SSD_serverfdkshard4,2020-03-15 02:10:14,SSD_serverfdkshard4,51,PROBLEM - SSD Free Storage
{},SSD.DatabaseConnections,cloudwatchmetric=3972.0Count;4000;5000,SSD_serverfdkshard25,2020-03-15 02:12:14,SSD_serverfdkshard25,51,PROBLEM - SSD.DatabaseConnections
{},opsworks.check_load,load1=0.405;4.000;5.000;0; load5=1.205;1.500;2.000;0; load15=0.9,euc-xi.mod-gearman.euc-modgearman-1,2020-03-15 02:14:27,euc-xi.mod-gearman.euc-modgearman-1,51,PROBLEM - opsworks.check_load
{},ALB.HTTPCode_Target_5XX_Count,cloudwatchmetric=6.0Count;15;20,ELB_/app/euc-serverfdk-primary-alb/8c1009c74fa27154,2020-03-15 02:15:14,ELB_/app/euc-serverfdk-primary-alb/8c1009c74fa27154,51,PROBLEM - ALB.HTTPCode_Target_5XX_Count
{},opsworks.check_cpu_stats,CpuUser=14.82%;80;90;0; CpuSystem=0.25%;70;80;0; CpuIowait=10.83,aus-export-service.pollers.pollers7,2020-03-15 02:17:22,aus-export-service.pollers.pollers7,51,PROBLEM - opsworks.check_cpu_stats
{},opsworks.check_ebs,,ind-export-service.pollers.pollers3,2020-03-15 02:47:46,ind-export-service.pollers.pollers3,51,PROBLEM - opsworks.check_ebs
{},SSD Free Storage,free_storage=1249.72;250.0;200.0;0;6144.0,SSD_serverfdkshard31,2020-03-15 02:52:29,SSD_serverfdkshard31,51,PROBLEM - SSD Free Storage
{},opsworks.check_ntp_time,offset=-0.001808s;0.500000;1.000000;,EKS.containereast1-prod-main.nolayer.ip-172-16-70-250.ec2.internal,2020-03-15 02:58:47,EKS.containereast1-prod-main.nolayer.ip-172-16-70-250.ec2.internal,51,PROBLEM - opsworks.check_ntp_time
{},opsworks.check_cpu_stats,CpuUser=9.52%;80;90;0; CpuSystem=0.38%;70;80;0; CpuIowait=20.56%,aus-export-service.pollers.pollers7,2020-03-15 03:02:02,aus-export-service.pollers.pollers7,51,PROBLEM - opsworks.check_cpu_stats
{},opsworks.check_cpu_stats,CpuUser=2.50%;80;90;0; CpuSystem=2.25%;70;80;0; CpuIowait=22.25%,ind-export-service.utility.utility1,2020-03-15 03:02:59,ind-export-service.utility.utility1,51,PROBLEM - opsworks.check_cpu_stats
{},Mailbox_thread_status_US,,URL Monitoring,2020-03-15 03:03:39,URL Monitoring,51,PROBLEM - Mailbox_thread_status_US
{},SSD Free Memory,free_memory=3.89;2.0;1.0;0;64,SSD_serverfdkshard10,2020-03-15 03:14:11,SSD_serverfdkshard10,51,PROBLEM - SSD Free Memory
{},SSD Free Storage,null,SSD_serverfdkshard1-slave-pr,2020-03-15 03:16:11,SSD_serverfdkshard1-slave-pr,51,PROBLEM - SSD Free Storage
{},SSD Free Storage,null,SSD_serverfdkshard4-slave-sr,2020-03-15 03:17:08,SSD_serverfdkshard4-slave-sr,51,PROBLEM - SSD Free Storage
{},opsworks.check_goaudit,,euc-activities-helpkit.writers.writer-app-10,2020-03-15 03:18:45,euc-activities-helpkit.writers.writer-app-10,51,PROBLEM - opsworks.check_goaudit
{},opsworks.check_cpu_stats,CpuUser=13.87%;80;90;0; CpuSystem=0.38%;70;80;0; CpuIowait=24.81,ind-export-service.pollers.pollers3,2020-03-15 03:20:18,ind-export-service.pollers.pollers3,51,PROBLEM - opsworks.check_cpu_stats
{},SSD Free Memory,free_memory=8.04;2.0;1.0;0;64,SSD_serverfdkshard1-slave-pr,2020-03-15 03:21:51,SSD_serverfdkshard1-slave-pr,51,PROBLEM - SSD Free Memory
{},opsworks.check_cpu_stats,CpuUser=3.01%;80;90;0; CpuSystem=0.00%;70;80;0; CpuIowait=0.00%;,ind-autoreservicenode-alb.logic.logic2,2020-03-15 03:24:04,ind-autoreservicenode-alb.logic.logic2,51,PROBLEM - opsworks.check_cpu_stats
{},SSD.DatabaseConnections,cloudwatchmetric=3972.8Count;4000;5000,SSD_serverfdkshard25,2020-03-15 03:24:14,SSD_serverfdkshard25,51,PROBLEM - SSD.DatabaseConnections
{},SSD.DatabaseConnections,cloudwatchmetric=3996.4Count;4000;5000,SSD_serverfdkshard24,2020-03-15 03:26:23,SSD_serverfdkshard24,51,PROBLEM - SSD.DatabaseConnections
{},opsworks.check_cpu_stats,CpuUser=10.31%;80;90;0; CpuSystem=1.38%;70;80;0; CpuIowait=26.42,aus-export-service.pollers.pollers8,2020-03-15 03:27:11,aus-export-service.pollers.pollers8,51,PROBLEM - opsworks.check_cpu_stats
{},SSD Free Memory,free_memory=19.94;2.0;1.0;0;122,SSD_fd-birept,2020-03-15 03:32:20,SSD_fd-birept,51,PROBLEM - SSD Free Memory
{},SSD Free Memory,free_memory=12.78;2.0;1.0;0;64,SSD_serverfdkshard26-slave-pr,2020-03-15 03:36:15,SSD_serverfdkshard26-slave-pr,51,PROBLEM - SSD Free Memory
{},SSD Free Memory,free_memory=9.27;2.0;1.0;0;64,SSD_serverfdkshard30-slave-sr,2020-03-15 03:38:15,SSD_serverfdkshard30-slave-sr,51,PROBLEM - SSD Free Memory
{},opsworks.check_cpu_stats,CpuUser=8.95%;80;90;0; CpuSystem=0.38%;70;80;0; CpuIowait=26.48%,aus-export-service.pollers.pollers5,2020-03-15 03:44:11,aus-export-service.pollers.pollers5,51,PROBLEM - opsworks.check_cpu_stats
{},opsworks.check_cpu_stats,CpuUser=0.00%;80;90;0; CpuSystem=0.00%;70;80;0; CpuIowait=0.00%;,euc-export-service.utility.utility1,2020-03-15 03:48:25,euc-export-service.utility.utility1,51,PROBLEM - opsworks.check_cpu_stats
{},SSD Free Memory,free_memory=7.86;2.0;1.0;0;64,SSD_serverfdkshard5-slave-pr,2020-03-15 03:48:35,SSD_serverfdkshard5-slave-pr,51,PROBLEM - SSD Free Memory
{},SSD Free Memory,free_memory=8.09;2.0;1.0;0;64,SSD_serverfdkshard17-slave-pr,2020-03-15 03:48:39,SSD_serverfdkshard17-slave-pr,51,PROBLEM - SSD Free Memory
{},ELB.HTTPCode_ELB_5XX,cloudwatchmetric=0;8;10,ELB_euc-serverfdkelb-local,2020-03-15 03:49:57,ELB_euc-serverfdkelb-local,51,PROBLEM - ELB.HTTPCode_ELB_5XX
{},SSD Free Memory,free_memory=8.03;2.0;1.0;0;64,SSD_serverfdkshard5-slave-sr,2020-03-15 03:52:36,SSD_serverfdkshard5-slave-sr,51,PROBLEM - SSD Free Memory
{},SSD Free Memory,free_memory=8.02;2.0;1.0;0;64,SSD_serverfdkshard13-slave-pr,2020-03-15 03:52:39,SSD_serverfdkshard13-slave-pr,51,PROBLEM - SSD Free Memory
{},SSD Free Memory,free_memory=18.4;2.0;1.0;0;128,SSD_serverfdkshard29-2-slave-sr,2020-03-15 03:52:39,SSD_serverfdkshard29-2-slave-sr,51,PROBLEM - SSD Free Memory
{},SSD Free Memory,free_memory=7.78;2.0;1.0;0;64,SSD_serverfdkshard9-slave-pr,2020-03-15 03:54:37,SSD_serverfdkshard9-slave-pr,51,PROBLEM - SSD Free Memory
{},SSD Free Memory,free_memory=3.91;2.0;1.0;0;64,SSD_serverfdkshard29-1,2020-03-15 03:58:40,SSD_serverfdkshard29-1,51,PROBLEM - SSD Free Memory
{},SSD Free Memory,free_memory=9.29;2.0;1.0;0;64,SSD_fd-exports,2020-03-15 03:58:41,SSD_fd-exports,51,PROBLEM - SSD Free Memory
{},opsworks.check_cpu_stats,CpuUser=17.78%;80;90;0; CpuSystem=1.01%;70;80;0; CpuIowait=29.13,ind-export-service.pollers.pollers4,2020-03-15 04:03:26,ind-export-service.pollers.pollers4,51,PROBLEM - opsworks.check_cpu_stats
{},SSD.WriteIOPS,cloudwatchmetric=1129.3560881Count/Second;1500;2000,SSD_serverfdkshard23,2020-03-15 04:06:07,SSD_serverfdkshard23,51,PROBLEM - SSD.WriteIOPS
{},SSD Free Memory,free_memory=4.02;2.0;1.0;0;64,SSD_serverfdkshard13,2020-03-15 04:06:16,SSD_serverfdkshard13,51,PROBLEM - SSD Free Memory
{},SSD Free Memory,free_memory=8.19;2.0;1.0;0;64,SSD_serverfdkshard14-slave-pr,2020-03-15 04:06:19,SSD_serverfdkshard14-slave-pr,51,PROBLEM - SSD Free Memory
{},SSD Free Memory,free_memory=4.7;2.0;1.0;0;64,SSD_serverfdkshard32,2020-03-15 04:08:16,SSD_serverfdkshard32,51,PROBLEM - SSD Free Memory
{},SSD Free Memory,free_memory=3.63;2.0;1.0;0;64,SSD_serverfdkshard9,2020-03-15 04:10:17,SSD_serverfdkshard9,51,PROBLEM - SSD Free Memory
{},SSD Free Memory,free_memory=2.29;2.0;1.0;0;64,SSD_serverfdkshard23-slave-sr,2020-03-15 04:10:36,SSD_serverfdkshard23-slave-sr,51,PROBLEM - SSD Free Memory
{},SSD Free Memory,free_memory=4.68;2.0;1.0;0;64,SSD_serverfdkshard33,2020-03-15 04:10:37,SSD_serverfdkshard33,51,PROBLEM - SSD Free Memory
{},opsworks.check_cpu_stats,CpuUser=17.26%;80;90;0; CpuSystem=0.90%;70;80;0; CpuIowait=25.19,ind-export-service.pollers.pollers3,2020-03-15 04:15:18,ind-export-service.pollers.pollers3,51,FLAPPINGSTOP - opsworks.check_cpu_stats
{},SSD.WriteIOPS,cloudwatchmetric=1492.37983847Count/Second;1500;2000,SSD_serverfdkshard27,2020-03-15 04:15:56,SSD_serverfdkshard27,51,PROBLEM - SSD.WriteIOPS
{},SSD.WriteIOPS,cloudwatchmetric=1848.78452368Count/Second;2000;2100,SSD_serverfdkshard-services,2020-03-15 04:17:46,SSD_serverfdkshard-services,51,PROBLEM - SSD.WriteIOPS
{},opsworks.check_cpu_stats,CpuUser=11.92%;80;90;0; CpuSystem=0.50%;70;80;0; CpuIowait=10.66,aus-export-service.pollers.pollers8,2020-03-15 04:18:04,aus-export-service.pollers.pollers8,51,PROBLEM - opsworks.check_cpu_stats
{},ELB.HTTPCode_ELB_5XX,cloudwatchmetric=0;8;10,ELB_ebay-proxy,2020-03-15 04:18:15,ELB_ebay-proxy,51,PROBLEM - ELB.HTTPCode_ELB_5XX
{},SSD Free Memory,free_memory=18.22;2.0;1.0;0;128,SSD_serverfdkshard29-2-slave-pr,2020-03-15 04:18:19,SSD_serverfdkshard29-2-slave-pr,51,PROBLEM - SSD Free Memory
{},SSD Free Memory,free_memory=6.64;2.0;1.0;0;64,SSD_serverfdkshard18-slave-sr,2020-03-15 04:20:36,SSD_serverfdkshard18-slave-sr,51,PROBLEM - SSD Free Memory
"{""incident_ref_id"": ""9007269708""}",SSD.DatabaseConnections,cloudwatchmetric=3968.0Count;4000;5000,SSD_serverfdkshard25,2020-03-15 04:22:14,SSD_serverfdkshard25,51,PROBLEM - SSD.DatabaseConnections
{},SSD.DatabaseConnections,cloudwatchmetric=3995.0Count;4000;5000,SSD_serverfdkshard24,2020-03-15 04:22:26,SSD_serverfdkshard24,51,PROBLEM - SSD.DatabaseConnections
{},opsworks.check_ntp_time,offset=-0.007286s;0.500000;1.000000;,EKS.containerc1-prod-main.nolayer.ip-10-3-219-171.eu-central-1.compute.internal,2020-03-15 04:26:34,EKS.containerc1-prod-main.nolayer.ip-10-3-219-171.eu-central-1.compute.internal,51,PROBLEM - opsworks.check_ntp_time
{},SSD Free Memory,free_memory=54.64;2.0;1.0;0;64,SSD_serverfdkshard38-slave-sr,2020-03-15 04:27:57,SSD_serverfdkshard38-slave-sr,51,PROBLEM - SSD Free Memory
{},SSD Free Memory,free_memory=8.19;2.0;1.0;0;64,SSD_serverfdkshard10-slave-sr,2020-03-15 04:31:54,SSD_serverfdkshard10-slave-sr,51,PROBLEM - SSD Free Memory
{},SSD Free Memory,free_memory=7.68;2.0;1.0;0;64,SSD_serverfdkshard12-slave-pr,2020-03-15 04:31:56,SSD_serverfdkshard12-slave-pr,51,PROBLEM - SSD Free Memory
{},SSD Free Memory,free_memory=16.12;2.0;1.0;0;128,SSD_serverfdkshard24-slave-pr,2020-03-15 04:32:33,SSD_serverfdkshard24-slave-pr,51,PROBLEM - SSD Free Memory
{},SSD.WriteIOPS,cloudwatchmetric=1374.57495917Count/Second;1500;2000,SSD_fd-activities,2020-03-15 04:33:09,SSD_fd-activities,51,PROBLEM - SSD.WriteIOPS
{},SSD Free Memory,free_memory=8.79;2.0;1.0;0;64,SSD_serverfdkshard30-slave-pr,2020-03-15 04:33:12,SSD_serverfdkshard30-slave-pr,51,PROBLEM - SSD Free Memory
{},opsworks.check_cpu_stats,CpuUser=7.29%;80;90;0; CpuSystem=1.51%;70;80;0; CpuIowait=19.10%,euc-export-service.utility.utility1,2020-03-15 04:36:26,euc-export-service.utility.utility1,51,FLAPPINGSTOP - opsworks.check_cpu_stats
{},SSD Free Memory,free_memory=3.75;2.0;1.0;0;64,SSD_serverfdkshard10,2020-03-15 04:37:31,SSD_serverfdkshard10,51,PROBLEM - SSD Free Memory
{},SSD Free Memory,free_memory=6.69;2.0;1.0;0;64,SSD_serverfdkshard28,2020-03-15 04:39:31,SSD_serverfdkshard28,51,PROBLEM - SSD Free Memory
{},SSD Free Memory,free_memory=7.71;2.0;1.0;0;64,SSD_serverfdkshard36-slave-sr,2020-03-15 04:43:29,SSD_serverfdkshard36-slave-sr,51,PROBLEM - SSD Free Memory
{},SSD Free Memory,free_memory=16.0;2.0;1.0;0;128,SSD_serverfdkshard23-slave-pr,2020-03-15 04:51:31,SSD_serverfdkshard23-slave-pr,51,PROBLEM - SSD Free Memory
{},SSD Free Memory,free_memory=8.38;2.0;1.0;0;64,SSD_serverfdkshard15-slave-sr,2020-03-15 05:07:30,SSD_serverfdkshard15-slave-sr,51,PROBLEM - SSD Free Memory
{},SSD Free Memory,free_memory=4.16;2.0;1.0;0;64,SSD_serverfdkshard22,2020-03-15 05:07:52,SSD_serverfdkshard22,51,PROBLEM - SSD Free Memory
{},SSD Free Storage,null,SSD_serverfdkshard4,2020-03-15 05:08:15,SSD_serverfdkshard4,51,PROBLEM - SSD Free Storage
{},SSD Free Storage,free_storage=858.78;250.0;200.0;0;7168.0,SSD_serverfdkshard24-master,2020-03-15 05:08:19,SSD_serverfdkshard24-master,51,PROBLEM - SSD Free Storage
{},SSD.WriteIOPS,cloudwatchmetric=1973.6460893Count/Second;2000;2100,SSD_serverfdkshard-services,2020-03-15 05:14:49,SSD_serverfdkshard-services,51,PROBLEM - SSD.WriteIOPS
{},SSD Free Memory,free_memory=7.89;2.0;1.0;0;64,SSD_serverfdkshard31-slave-sr,2020-03-15 05:28:41,SSD_serverfdkshard31-slave-sr,51,PROBLEM - SSD Free Memory
{},SSD.WriteIOPS,cloudwatchmetric=1443.10594028Count/Second;1500;2000,SSD_fd-activities,2020-03-15 05:30:11,SSD_fd-activities,51,PROBLEM - SSD.WriteIOPS
{},SSD Free Memory,free_memory=7.8;2.0;1.0;0;64,SSD_serverfdkshard6-slave-pr,2020-03-15 05:30:40,SSD_serverfdkshard6-slave-pr,51,PROBLEM - SSD Free Memory
{},SSD Free Memory,free_memory=4.46;2.0;1.0;0;64,SSD_serverfdkshard33,2020-03-15 05:31:39,SSD_serverfdkshard33,51,PROBLEM - SSD Free Memory
{},SSD Free Memory,free_memory=7.43;2.0;1.0;0;64,SSD_serverfdkshard11-slave-pr,2020-03-15 05:32:39,SSD_serverfdkshard11-slave-pr,51,PROBLEM - SSD Free Memory
{},opsworks.check_cpu_stats,CpuUser=9.18%;80;90;0; CpuSystem=0.51%;70;80;0; CpuIowait=10.46%,aus-export-service.pollers.pollers8,2020-03-15 05:33:10,aus-export-service.pollers.pollers8,51,PROBLEM - opsworks.check_cpu_stats
{},SSD Free Memory,free_memory=7.51;2.0;1.0;0;64,SSD_serverfdkshard10-slave-pr,2020-03-15 05:33:39,SSD_serverfdkshard10-slave-pr,51,PROBLEM - SSD Free Memory
{},SSD Free Memory,free_memory=8.81;2.0;1.0;0;64,SSD_serverfdkshard22-rs-2,2020-03-15 05:34:19,SSD_serverfdkshard22-rs-2,51,PROBLEM - SSD Free Memory
{},SSD Free Memory,free_memory=3.36;2.0;1.0;0;64,SSD_serverfdkshard9,2020-03-15 05:34:23,SSD_serverfdkshard9,51,PROBLEM - SSD Free Memory
{},SSD Free Memory,free_memory=6.73;2.0;1.0;0;64,SSD_serverfdkshard18-slave-sr,2020-03-15 05:37:40,SSD_serverfdkshard18-slave-sr,51,PROBLEM - SSD Free Memory
{},SSD Free Memory,free_memory=6.57;2.0;1.0;0;64,SSD_serverfdkshard28,2020-03-15 05:39:37,SSD_serverfdkshard28,51,PROBLEM - SSD Free Memory
{},SSD Free Memory,free_memory=12.3;2.0;1.0;0;128,SSD_serverfdkshard24,2020-03-15 05:40:19,SSD_serverfdkshard24,51,PROBLEM - SSD Free Memory
{},SSD Free Memory,free_memory=2.25;2.0;1.0;0;64,SSD_serverfdkshard23-slave-sr,2020-03-15 05:41:40,SSD_serverfdkshard23-slave-sr,51,PROBLEM - SSD Free Memory
{},opsworks.check_cpu_stats,CpuUser=4.01%;80;90;0; CpuSystem=1.00%;70;80;0; CpuIowait=22.06%,ind-export-service.utility.utility1,2020-03-15 05:48:08,ind-export-service.utility.utility1,51,FLAPPINGSTOP - opsworks.check_cpu_stats
{},SSD Free Memory,free_memory=8.16;2.0;1.0;0;64,SSD_serverfdkshard14-slave-pr,2020-03-15 05:48:23,SSD_serverfdkshard14-slave-pr,51,PROBLEM - SSD Free Memory
{},SSD Free Memory,free_memory=54.65;2.0;1.0;0;64,SSD_serverfdkshard38-slave-sr,2020-03-15 05:52:07,SSD_serverfdkshard38-slave-sr,51,PROBLEM - SSD Free Memory
{},SSD Free Memory,free_memory=7.98;2.0;1.0;0;64,SSD_serverfdkshard13-slave-pr,2020-03-15 05:54:42,SSD_serverfdkshard13-slave-pr,51,PROBLEM - SSD Free Memory
{},opsworks.check_cpu_stats,CpuUser=42.29%;80;90;0; CpuSystem=7.46%;70;80;0; CpuIowait=0.50%,ssh-bastion-US-EAST.ssh-bastion.ssh-bastion-1,2020-03-15 06:02:09,ssh-bastion-US-EAST.ssh-bastion.ssh-bastion-1,51,PROBLEM - opsworks.check_cpu_stats
